method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clsqdeim,0.1,1,0.99,4,3,11,5,7.089523,2.191121,,0.0422324,12.3953,0.502516
clsqdeim,0.1,1,0.99,4,3,11,10,3.072292,1.296333,3.30448,0.00205397,0.353257,0.0175569
clsqdeim,0.1,1,0.99,4,3,11,15,3.313212,3.144210,4.19043,3.39016e-05,0.00519308,0.000845852
clsqdeim,0.1,1,0.99,4,3,11,20,2.525717,1.294241,4.91643,2.99632e-05,0.00625526,0.000363863
clsqdeim,0.1,1,0.99,4,3,11,25,3.037470,1.242502,5.29751,3.42895e-05,0.0141088,0.000179417
clsqdeim,0.1,1,0.99,4,3,11,30,2.793819,2.385512,5.4323,2.36583e-05,0.0177202,0.000363936
clsqdeim,0.1,1,0.99,4,3,11,35,2.217477,1.147959,5.76887,0.000903741,0.346753,0.0149542
clsqdeim,0.1,1,0.99,4,3,11,40,2.260372,1.177759,7.35902,0.0194326,9.08135,0.537181
clsqdeim,0.1,1,0.99,4,3,11,45,2.349778,2.898117,6.65502,0.00091885,0.386849,0.0240237
clsqdeim,0.1,1,0.99,4,3,11,50,2.139991,1.169711,7.77973,0.00674694,2.05487,0.18661
clsqdeim,0.1,1,0.99,4,3,11,55,3.214605,1.213574,10.0513,0.0228729,17.2949,1.19989
clsqdeim,0.1,1,0.99,4,3,11,60,1.997587,3.436810,,0.0347802,38.691,2.44352
clsqdeim,0.1,1,0.99,4,3,11,65,1.643502,1.090658,,0.0437104,44.7366,2.4846
clsqdeim,0.1,1,0.99,4,3,11,70,1.827965,1.045339,,0.049987,61.6965,3.923
clsqdeim,0.1,1,0.99,4,3,11,75,1.743149,3.005976,,0.0439484,62.9478,5.07956
clsqdeim,0.1,1,0.99,4,3,11,80,1.694247,1.053171,,0.0869519,95.1658,3.89668
clsqdeim,0.1,1,0.99,4,3,11,85,1.802731,1.085563,,0.0763323,81.6982,3.7245
clsqdeim,0.1,1,0.99,4,3,11,90,1.606261,1.655750,,0.0662249,65.3413,2.57814
clsqdeim,0.1,1,0.99,4,3,11,95,1.770576,1.125634,,0.0585407,40.8379,2.31609
clsqdeim,0.1,1,0.99,4,3,11,100,2.027742,1.082534,,0.0552655,33.4719,3.58218
clssopt,0.1,2,0.999,4,7,18,5,8.484778,3.282038,3.91932,6.31938e-05,0.0140605,0.000520633
clssopt,0.1,2,0.999,4,7,18,10,5.546140,2.181170,5.36736,0.000277191,0.0402952,0.0012322
clssopt,0.1,2,0.999,4,7,18,15,4.836624,2.316092,5.31408,0.00142111,0.365077,0.014491
clssopt,0.1,2,0.999,4,7,18,20,4.283144,1.726996,6.209,5.43856e-05,0.0137698,0.000589225
clssopt,0.1,2,0.999,4,7,18,25,4.124270,2.311923,6.91121,1.57401e-05,0.00299633,0.000120046
clssopt,0.1,2,0.999,4,7,18,30,4.555255,2.387325,6.97633,7.95908e-06,0.00181246,4.41862e-05
clssopt,0.1,2,0.999,4,7,18,35,3.647492,2.272989,7.39358,8.01469e-06,0.00133242,5.05225e-05
clssopt,0.1,2,0.999,4,7,18,40,2.745782,1.870703,7.98038,4.73871e-06,0.000889225,3.30278e-05
clssopt,0.1,2,0.999,4,7,18,45,3.231039,1.994792,8.19475,6.35146e-06,0.0022764,2.19584e-05
clssopt,0.1,2,0.999,4,7,18,50,2.369021,1.658643,8.61448,4.61303e-06,0.00116019,3.59123e-05
clssopt,0.1,2,0.999,4,7,18,55,2.244807,1.649186,8.69896,5.94348e-06,0.00161147,2.12555e-05
clssopt,0.1,2,0.999,4,7,18,60,2.501189,1.763170,9.64515,7.38854e-06,0.00158318,1.84835e-05
clssopt,0.1,2,0.999,4,7,18,65,2.435271,1.651611,9.93551,6.9506e-06,0.00123546,1.91852e-05
clssopt,0.1,2,0.999,4,7,18,70,2.354665,1.587832,10.6989,6.32779e-06,0.00129335,1.63765e-05
clssopt,0.1,2,0.999,4,7,18,75,2.552061,1.537603,10.3065,5.93191e-06,0.00131305,1.70378e-05
clssopt,0.1,2,0.999,4,7,18,80,2.113811,1.522073,10.5139,3.59295e-06,0.00158387,1.46386e-05
clssopt,0.1,2,0.999,4,7,18,85,2.241045,1.467498,10.7105,3.73544e-06,0.00219407,2.87121e-05
clssopt,0.1,2,0.999,4,7,18,90,2.781768,1.494033,10.8599,3.74906e-06,0.00243208,2.8978e-05
clssopt,0.1,2,0.999,4,7,18,95,2.146127,1.377513,11.889,4.15216e-06,0.00249165,4.46083e-05
clssopt,0.1,2,0.999,4,7,18,100,2.118873,1.377542,11.9315,4.68564e-06,0.00191399,3.12723e-05
clsqdeim,0.1,2,0.999,4,7,18,5,7.863445,2.842880,3.77806,3.96104e-06,0.00127394,7.88828e-05
clsqdeim,0.1,2,0.999,4,7,18,10,4.882180,2.434386,4.42144,5.92787e-05,0.017293,0.000495281
clsqdeim,0.1,2,0.999,4,7,18,15,8.230664,2.692214,4.92741,0.000121119,0.0452429,0.00102802
clsqdeim,0.1,2,0.999,4,7,18,20,3.866973,2.013646,5.38687,0.000273666,0.109989,0.00461765
clsqdeim,0.1,2,0.999,4,7,18,25,3.880164,1.634092,5.71941,0.000435828,0.182927,0.00787206
clsqdeim,0.1,2,0.999,4,7,18,30,3.131838,1.728712,6.27658,0.000358553,0.153478,0.00512214
clsqdeim,0.1,2,0.999,4,7,18,35,2.858198,2.356924,6.44254,0.000768601,0.33663,0.0151124
clsqdeim,0.1,2,0.999,4,7,18,40,3.459915,1.892279,6.82593,0.00108511,0.531416,0.0245138
clsqdeim,0.1,2,0.999,4,7,18,45,3.002726,1.859762,7.36438,0.000868081,0.445098,0.022586
clsqdeim,0.1,2,0.999,4,7,18,50,2.490640,1.979854,7.63152,0.000784026,0.39439,0.0212686
clsqdeim,0.1,2,0.999,4,7,18,55,2.638812,1.855858,8.02057,0.000860632,0.410804,0.0219934
clsqdeim,0.1,2,0.999,4,7,18,60,2.628729,1.862274,8.38802,0.000930819,0.449278,0.0229734
clsqdeim,0.1,2,0.999,4,7,18,65,2.436155,2.135417,9.34271,0.00118586,0.586847,0.029768
clsqdeim,0.1,2,0.999,4,7,18,70,2.450078,2.367415,9.35248,0.00113238,0.50849,0.0275645
clsqdeim,0.1,2,0.999,4,7,18,75,2.292228,1.761701,9.41835,0.000794428,0.344726,0.0186283
clsqdeim,0.1,2,0.999,4,7,18,80,2.235105,1.733345,9.49391,0.000963709,0.433359,0.0221397
clsqdeim,0.1,2,0.999,4,7,18,85,2.335157,1.581290,10.0196,0.000809917,0.340109,0.0177416
clsqdeim,0.1,2,0.999,4,7,18,90,2.490001,1.667947,10.5878,0.000620295,0.26154,0.0134178
clsqdeim,0.1,2,0.999,4,7,18,95,1.902011,1.380350,10.8362,0.00056686,0.239959,0.0118407
clsqdeim,0.1,2,0.999,4,7,18,100,2.078216,1.550451,10.6265,0.000344051,0.141904,0.00652641
clssopt,0.1,3,0.9999,4,14,25,5,24.169742,8.369673,,0.0527426,12.1346,0.319661
clssopt,0.1,3,0.9999,4,14,25,10,10.449211,4.447648,4.86107,9.32475e-05,0.00982819,0.000424328
clssopt,0.1,3,0.9999,4,14,25,15,7.991007,3.726287,5.70599,3.36468e-05,0.00362528,0.000123068
clssopt,0.1,3,0.9999,4,14,25,20,5.898294,3.714448,6.1552,1.21756e-05,0.00109839,3.71284e-05
clssopt,0.1,3,0.9999,4,14,25,25,4.387076,3.094479,6.78908,2.05918e-05,0.00266489,0.000122941
clssopt,0.1,3,0.9999,4,14,25,30,3.903159,2.944845,7.28794,5.2555e-06,0.00217495,0.000129332
clssopt,0.1,3,0.9999,4,14,25,35,4.483927,2.990173,7.47176,4.2255e-06,0.00137895,0.000107067
clssopt,0.1,3,0.9999,4,14,25,40,3.644518,2.393198,8.07083,2.9144e-06,0.00150056,9.25088e-05
clssopt,0.1,3,0.9999,4,14,25,45,3.509469,2.397156,8.80264,2.36806e-06,0.00155335,8.84436e-05
clssopt,0.1,3,0.9999,4,14,25,50,3.978122,2.341430,9.01261,1.5714e-06,0.0011428,4.73351e-05
clssopt,0.1,3,0.9999,4,14,25,55,3.462827,2.054872,9.43305,1.92721e-06,0.00133682,3.33034e-05
clssopt,0.1,3,0.9999,4,14,25,60,2.913576,2.323874,9.56906,2.14537e-06,0.00168459,3.25912e-05
clssopt,0.1,3,0.9999,4,14,25,65,2.895127,1.808316,9.99301,1.88938e-06,0.00114245,3.48934e-05
clssopt,0.1,3,0.9999,4,14,25,70,2.666485,2.328870,10.9096,1.88523e-06,0.00108442,3.25438e-05
clssopt,0.1,3,0.9999,4,14,25,75,2.829807,1.880274,11.2502,1.85666e-06,0.00123369,3.43733e-05
clssopt,0.1,3,0.9999,4,14,25,80,2.899268,1.823185,11.519,2.73563e-06,0.00156807,3.32313e-05
clssopt,0.1,3,0.9999,4,14,25,85,2.459584,1.957488,11.8878,2.62181e-06,0.00136115,2.80261e-05
clssopt,0.1,3,0.9999,4,14,25,90,2.508732,1.739209,12.7255,2.43863e-06,0.00147461,2.79788e-05
clssopt,0.1,3,0.9999,4,14,25,95,2.424134,1.741842,12.6731,2.46263e-06,0.00125756,2.56539e-05
clssopt,0.1,3,0.9999,4,14,25,100,3.123493,1.719930,13.9153,2.41406e-06,0.00128641,2.69937e-05
clsqdeim,0.1,3,0.9999,4,14,25,5,13.055406,13.600393,,0.0363127,31.1122,1.26639
clsqdeim,0.1,3,0.9999,4,14,25,10,9.009012,4.438498,5.56005,1.29128e-05,0.00523744,0.000260138
clsqdeim,0.1,3,0.9999,4,14,25,15,7.654027,3.995479,5.79563,2.31953e-05,0.00336838,0.000166198
clsqdeim,0.1,3,0.9999,4,14,25,20,5.960397,3.648682,6.24341,1.12389e-05,0.00239416,0.000100698
clsqdeim,0.1,3,0.9999,4,14,25,25,7.527029,2.695780,7.06407,1.39346e-05,0.00564478,0.000204925
clsqdeim,0.1,3,0.9999,4,14,25,30,5.236736,3.152983,7.25269,1.40394e-05,0.00507064,0.000224003
clsqdeim,0.1,3,0.9999,4,14,25,35,4.384369,2.944861,7.69806,1.89038e-05,0.00688793,0.000327981
clsqdeim,0.1,3,0.9999,4,14,25,40,4.075949,2.972666,7.94747,3.30313e-06,0.00186644,5.86756e-05
clsqdeim,0.1,3,0.9999,4,14,25,45,3.513912,2.601348,8.82794,1.89521e-05,0.00366631,8.91062e-05
clsqdeim,0.1,3,0.9999,4,14,25,50,5.192325,2.321969,9.36655,1.13945e-05,0.00457532,0.000216781
clsqdeim,0.1,3,0.9999,4,14,25,55,3.239464,2.162135,9.2556,2.40236e-05,0.00585916,0.000180418
clsqdeim,0.1,3,0.9999,4,14,25,60,3.484714,2.340455,9.60079,1.61893e-05,0.0053776,0.00018203
clsqdeim,0.1,3,0.9999,4,14,25,65,3.375928,2.102903,9.93122,1.36597e-05,0.00561303,0.000195595
clsqdeim,0.1,3,0.9999,4,14,25,70,3.219924,2.792432,9.9529,3.62747e-06,0.00138137,6.59976e-05
clsqdeim,0.1,3,0.9999,4,14,25,75,3.772180,2.038233,10.6468,7.47555e-06,0.00151195,6.79271e-05
clsqdeim,0.1,3,0.9999,4,14,25,80,2.832488,1.919515,11.3236,6.81316e-06,0.00201347,8.35096e-05
clsqdeim,0.1,3,0.9999,4,14,25,85,2.941756,1.828298,11.6261,4.41215e-06,0.00140746,7.77797e-05
clsqdeim,0.1,3,0.9999,4,14,25,90,2.615370,1.971994,11.6431,5.41421e-06,0.0016455,8.30288e-05
clsqdeim,0.1,3,0.9999,4,14,25,95,2.743521,1.809068,12.0364,4.46144e-06,0.00150072,9.0091e-05
clsqdeim,0.1,3,0.9999,4,14,25,100,3.212665,1.726659,12.1761,2.26456e-06,0.00098888,9.02288e-05
clssopt,0.1,4,0.99999,4,21,32,5,17.593619,13.014164,5.02173,0.00302581,0.930806,0.0283758
clssopt,0.1,4,0.99999,4,21,32,10,20.454863,8.401078,5.64849,0.000891766,0.364278,0.0140752
clssopt,0.1,4,0.99999,4,21,32,15,12.182879,4.945915,6.53905,0.000136284,0.0127389,0.000261673
clssopt,0.1,4,0.99999,4,21,32,20,6.411200,6.541257,7.09776,2.67222e-05,0.00526372,0.000146907
clssopt,0.1,4,0.99999,4,21,32,25,5.494828,3.968998,8.08892,3.58218e-05,0.00544496,0.000191378
clssopt,0.1,4,0.99999,4,21,32,30,6.281651,4.426978,8.42167,3.20057e-05,0.00436203,0.000218472
clssopt,0.1,4,0.99999,4,21,32,35,5.476232,4.770081,8.88767,1.13458e-05,0.00272031,0.000124826
clssopt,0.1,4,0.99999,4,21,32,40,4.403011,3.382515,9.57953,2.86651e-06,0.000999107,4.06774e-05
clssopt,0.1,4,0.99999,4,21,32,45,3.825984,3.239301,10.1626,2.2316e-06,0.000826494,4.02424e-05
clssopt,0.1,4,0.99999,4,21,32,50,3.678163,2.787032,10.4725,2.31264e-06,0.000901899,4.05338e-05
clssopt,0.1,4,0.99999,4,21,32,55,3.675899,2.314608,10.757,2.35366e-06,0.000772456,3.78096e-05
clssopt,0.1,4,0.99999,4,21,32,60,3.069093,2.723573,10.9136,1.80914e-06,0.00052349,3.95236e-05
clssopt,0.1,4,0.99999,4,21,32,65,3.332192,2.772293,11.2362,2.91677e-06,0.000695309,3.61774e-05
clssopt,0.1,4,0.99999,4,21,32,70,2.712904,2.991419,11.5325,3.27769e-06,0.0006791,3.20806e-05
clssopt,0.1,4,0.99999,4,21,32,75,3.285194,2.463072,12.0462,2.91735e-06,0.000608876,3.23048e-05
clssopt,0.1,4,0.99999,4,21,32,80,3.360978,2.505209,12.1786,2.60806e-06,0.000774082,4.15214e-05
clssopt,0.1,4,0.99999,4,21,32,85,2.788531,2.327191,12.3592,3.75925e-06,0.000941566,4.5914e-05
clssopt,0.1,4,0.99999,4,21,32,90,2.699979,2.311769,12.5779,4.35184e-06,0.00123035,5.63157e-05
clssopt,0.1,4,0.99999,4,21,32,95,2.887232,2.080242,12.9404,2.74304e-06,0.000899481,3.63513e-05
clssopt,0.1,4,0.99999,4,21,32,100,2.630949,1.985131,13.0971,2.43595e-06,0.000716535,3.02934e-05
clsqdeim,0.1,4,0.99999,4,21,32,5,18.532728,8.727605,5.6995,0.00254945,2.05801,0.103462
clsqdeim,0.1,4,0.99999,4,21,32,10,12.230449,7.598542,6.19276,0.000251331,0.0563768,0.00318236
clsqdeim,0.1,4,0.99999,4,21,32,15,6.856307,9.563761,6.35221,2.29295e-05,0.010508,0.00042608
clsqdeim,0.1,4,0.99999,4,21,32,20,6.768359,4.834631,6.87577,3.85376e-05,0.00811784,0.000280863
clsqdeim,0.1,4,0.99999,4,21,32,25,5.486251,4.853119,7.42027,4.1751e-05,0.0113522,0.000243574
clsqdeim,0.1,4,0.99999,4,21,32,30,5.682987,3.316731,7.76798,1.49833e-05,0.00721759,0.000498403
clsqdeim,0.1,4,0.99999,4,21,32,35,4.562702,4.477779,8.24916,1.4131e-05,0.0110088,0.000541148
clsqdeim,0.1,4,0.99999,4,21,32,40,4.690893,3.215393,9.24081,1.56925e-05,0.0110226,0.000483292
clsqdeim,0.1,4,0.99999,4,21,32,45,4.688375,2.803537,9.00499,7.07083e-06,0.00410472,0.000158722
clsqdeim,0.1,4,0.99999,4,21,32,50,4.274299,2.819637,9.77704,5.18203e-06,0.00398579,0.000152712
clsqdeim,0.1,4,0.99999,4,21,32,55,3.764695,2.523671,9.89795,7.43666e-06,0.00392806,0.00012916
clsqdeim,0.1,4,0.99999,4,21,32,60,3.176936,2.618899,10.4186,9.13192e-06,0.00321849,9.47455e-05
clsqdeim,0.1,4,0.99999,4,21,32,65,3.254540,2.647245,10.8047,8.74605e-06,0.00238774,7.74676e-05
clsqdeim,0.1,4,0.99999,4,21,32,70,2.986999,4.065717,11.468,5.90236e-06,0.00264466,8.8749e-05
clsqdeim,0.1,4,0.99999,4,21,32,75,3.196394,2.566174,11.4017,4.95536e-06,0.00171175,6.99734e-05
clsqdeim,0.1,4,0.99999,4,21,32,80,3.344081,2.272216,11.5929,5.00458e-06,0.00187499,6.53377e-05
clsqdeim,0.1,4,0.99999,4,21,32,85,2.835429,2.372251,11.9798,4.92728e-06,0.00252159,7.83802e-05
clsqdeim,0.1,4,0.99999,4,21,32,90,2.840928,2.372996,12.4689,3.98279e-06,0.00229547,7.00012e-05
clsqdeim,0.1,4,0.99999,4,21,32,95,2.678221,2.101675,12.4136,3.35261e-06,0.00226904,6.99623e-05
clsqdeim,0.1,4,0.99999,4,21,32,100,2.708030,2.276414,12.5867,3.05099e-06,0.00260731,8.74598e-05
clssopt,0.1,5,0.999999,4,27,39,5,18.325834,20.023768,6.34996,0.000112625,0.0145179,0.000555724
clssopt,0.1,5,0.999999,4,27,39,10,10.983121,19.990864,7.12902,0.0040729,1.97684,0.0856199
clssopt,0.1,5,0.999999,4,27,39,15,8.087778,6.994434,7.70978,0.000302103,0.0892109,0.0032052
clssopt,0.1,5,0.999999,4,27,39,20,8.696889,5.515221,8.22646,2.48209e-05,0.00474928,0.000235248
clssopt,0.1,5,0.999999,4,27,39,25,5.858790,5.393032,8.4754,9.68313e-06,0.00253523,0.000125605
clssopt,0.1,5,0.999999,4,27,39,30,5.281190,4.126957,9.0436,9.52956e-06,0.00221872,0.000111349
clssopt,0.1,5,0.999999,4,27,39,35,5.658858,3.539342,9.35383,2.38941e-06,0.000857004,4.10762e-05
clssopt,0.1,5,0.999999,4,27,39,40,4.484648,3.793882,9.60963,3.31669e-06,0.0010534,5.40536e-05
clssopt,0.1,5,0.999999,4,27,39,45,4.355016,4.036988,10.0698,2.70476e-06,0.000549095,3.11505e-05
clssopt,0.1,5,0.999999,4,27,39,50,4.393595,3.666970,10.5564,2.58649e-06,0.000536888,3.05921e-05
clssopt,0.1,5,0.999999,4,27,39,55,4.117213,3.036168,10.8418,2.42023e-06,0.000473658,2.44433e-05
clssopt,0.1,5,0.999999,4,27,39,60,3.805849,3.376900,11.524,2.35918e-06,0.000446923,2.19116e-05
clssopt,0.1,5,0.999999,4,27,39,65,3.510995,2.803615,11.6595,2.44645e-06,0.000431894,1.70955e-05
clssopt,0.1,5,0.999999,4,27,39,70,3.444696,2.709731,11.9101,2.36914e-06,0.000390586,1.39856e-05
clssopt,0.1,5,0.999999,4,27,39,75,3.885141,2.966623,12.1552,2.39515e-06,0.000376848,1.4337e-05
clssopt,0.1,5,0.999999,4,27,39,80,3.366392,2.703964,12.8118,2.32936e-06,0.000395966,1.67243e-05
clssopt,0.1,5,0.999999,4,27,39,85,3.531634,2.421216,12.9427,2.21782e-06,0.000375189,1.5441e-05
clssopt,0.1,5,0.999999,4,27,39,90,3.100757,2.868646,13.2265,2.24235e-06,0.000365103,1.53011e-05
clssopt,0.1,5,0.999999,4,27,39,95,2.921095,2.328617,13.4234,2.27228e-06,0.000381251,1.39445e-05
clssopt,0.1,5,0.999999,4,27,39,100,3.079802,2.321785,14.4773,2.22449e-06,0.00038205,1.4088e-05
clsqdeim,0.1,5,0.999999,4,27,39,5,45.084678,14.525601,6.78895,0.00617268,2.19803,0.117609
clsqdeim,0.1,5,0.999999,4,27,39,10,11.546560,8.367132,,0.0372395,16.3331,0.864387
clsqdeim,0.1,5,0.999999,4,27,39,15,9.804884,10.118179,7.44414,0.000415297,0.155232,0.0090423
clsqdeim,0.1,5,0.999999,4,27,39,20,7.689393,6.964344,7.5296,2.67096e-05,0.0122013,0.000669452
clsqdeim,0.1,5,0.999999,4,27,39,25,7.191176,5.082824,8.13435,3.84913e-06,0.00279238,0.000219037
clsqdeim,0.1,5,0.999999,4,27,39,30,5.971254,4.702127,8.49718,2.31029e-06,0.000924325,5.02671e-05
clsqdeim,0.1,5,0.999999,4,27,39,35,5.554705,4.231907,8.82845,1.81496e-06,0.00100664,4.27967e-05
clsqdeim,0.1,5,0.999999,4,27,39,40,4.889165,3.884115,9.09764,2.47896e-06,0.000765984,3.37472e-05
clsqdeim,0.1,5,0.999999,4,27,39,45,4.691475,4.904169,9.50234,1.37231e-05,0.00231776,0.000110945
clsqdeim,0.1,5,0.999999,4,27,39,50,4.204039,3.833092,10.0089,2.79731e-06,0.000628863,2.4645e-05
clsqdeim,0.1,5,0.999999,4,27,39,55,4.817337,2.961213,10.2602,1.14651e-05,0.00210922,0.000106177
clsqdeim,0.1,5,0.999999,4,27,39,60,3.765181,3.660558,10.5511,1.58722e-05,0.00255683,0.000112716
clsqdeim,0.1,5,0.999999,4,27,39,65,4.401097,3.225692,10.8708,2.78627e-05,0.00499548,0.000171035
clsqdeim,0.1,5,0.999999,4,27,39,70,3.499097,2.827849,11.2722,5.52969e-06,0.000777597,3.77691e-05
clsqdeim,0.1,5,0.999999,4,27,39,75,3.573495,2.987603,11.6131,1.95073e-05,0.0032776,0.000108138
clsqdeim,0.1,5,0.999999,4,27,39,80,3.169751,2.677347,11.7084,5.25017e-05,0.0103098,0.000280914
clsqdeim,0.1,5,0.999999,4,27,39,85,3.369466,2.659163,12.217,0.000115821,0.0211121,0.00062008
clsqdeim,0.1,5,0.999999,4,27,39,90,3.222815,3.359440,12.5583,7.88113e-05,0.012838,0.000389496
clsqdeim,0.1,5,0.999999,4,27,39,95,2.688725,2.560074,13.2395,1.37692e-05,0.00206871,6.60467e-05
clsqdeim,0.1,5,0.999999,4,27,39,100,2.979664,2.469878,13.0834,3.81194e-05,0.00797005,0.00021487
clssopt,0.1,6,0.9999999,4,34,48,5,25.989433,15.011696,7.64955,4.94688e-06,0.00182266,9.58821e-05
clssopt,0.1,6,0.9999999,4,34,48,10,13.419631,12.262458,7.74718,2.88365e-06,0.000479804,2.00661e-05
clssopt,0.1,6,0.9999999,4,34,48,15,13.796990,9.714169,8.13343,2.4328e-06,0.000474848,1.55672e-05
clssopt,0.1,6,0.9999999,4,34,48,20,9.326470,5.997877,8.76547,2.23819e-06,0.000450602,1.38867e-05
clssopt,0.1,6,0.9999999,4,34,48,25,8.200997,6.303268,9.17953,2.25493e-06,0.000443645,1.35858e-05
clssopt,0.1,6,0.9999999,4,34,48,30,6.662394,5.665787,9.437,2.25788e-06,0.000457389,1.26884e-05
clssopt,0.1,6,0.9999999,4,34,48,35,6.384652,4.687440,9.8559,2.24186e-06,0.000425482,1.27804e-05
clssopt,0.1,6,0.9999999,4,34,48,40,5.843304,4.388521,10.174,2.29187e-06,0.000414718,1.20185e-05
clssopt,0.1,6,0.9999999,4,34,48,45,5.462430,3.910383,10.8781,2.42378e-06,0.00039185,1.0005e-05
clssopt,0.1,6,0.9999999,4,34,48,50,4.881329,4.107042,11.0109,2.33518e-06,0.000416983,1.03208e-05
clssopt,0.1,6,0.9999999,4,34,48,55,4.741383,4.288232,11.6657,2.38907e-06,0.000408764,1.05952e-05
clssopt,0.1,6,0.9999999,4,34,48,60,4.692393,3.596438,12.1216,2.38053e-06,0.00040479,1.04662e-05
clssopt,0.1,6,0.9999999,4,34,48,65,4.602408,3.260366,12.5665,2.27737e-06,0.000412324,1.08621e-05
clssopt,0.1,6,0.9999999,4,34,48,70,3.860337,3.262566,12.9533,2.31171e-06,0.000411664,1.09748e-05
clssopt,0.1,6,0.9999999,4,34,48,75,4.067015,3.010624,13.2773,2.30392e-06,0.00042111,1.12276e-05
clssopt,0.1,6,0.9999999,4,34,48,80,3.902894,3.203007,13.9429,2.22127e-06,0.000433019,1.20156e-05
clssopt,0.1,6,0.9999999,4,34,48,85,3.718710,3.721467,13.6453,2.19446e-06,0.000434669,1.28682e-05
clssopt,0.1,6,0.9999999,4,34,48,90,3.762187,3.135289,13.7832,2.19506e-06,0.000432833,1.32859e-05
clssopt,0.1,6,0.9999999,4,34,48,95,3.798682,3.036956,13.9731,2.18905e-06,0.000435969,1.34231e-05
clssopt,0.1,6,0.9999999,4,34,48,100,3.590501,2.966861,13.9012,2.13724e-06,0.000432885,1.34646e-05
clsqdeim,0.1,6,0.9999999,4,34,48,5,24.728508,30.138931,7.39238,0.000234599,0.183804,0.00834268
clsqdeim,0.1,6,0.9999999,4,34,48,10,15.459602,14.526163,7.70141,0.000118826,0.0809252,0.00555157
clsqdeim,0.1,6,0.9999999,4,34,48,15,10.680540,8.735127,8.21694,1.50054e-05,0.00537877,0.000282183
clsqdeim,0.1,6,0.9999999,4,34,48,20,8.618501,6.974417,8.55025,2.24235e-05,0.0136506,0.000561176
clsqdeim,0.1,6,0.9999999,4,34,48,25,7.514639,5.762810,9.33921,3.53786e-05,0.020065,0.000813985
clsqdeim,0.1,6,0.9999999,4,34,48,30,8.219739,5.893782,9.34691,1.47665e-05,0.00592496,0.000240892
clsqdeim,0.1,6,0.9999999,4,34,48,35,5.936898,4.854101,9.87588,1.06989e-05,0.00560455,0.000195246
clsqdeim,0.1,6,0.9999999,4,34,48,40,6.591926,4.579922,10.2474,8.47145e-06,0.00360803,0.00014447
clsqdeim,0.1,6,0.9999999,4,34,48,45,5.197158,3.779724,10.5042,6.94364e-06,0.0031751,0.000128925
clsqdeim,0.1,6,0.9999999,4,34,48,50,5.605729,3.902795,10.7347,5.56201e-06,0.00272207,0.000118855
clsqdeim,0.1,6,0.9999999,4,34,48,55,5.486362,3.755920,11.0408,4.92421e-06,0.00232774,0.000117761
clsqdeim,0.1,6,0.9999999,4,34,48,60,4.523254,4.111505,11.2501,3.31046e-06,0.00136957,6.04998e-05
clsqdeim,0.1,6,0.9999999,4,34,48,65,4.029636,3.466585,11.3006,3.43199e-06,0.00132955,5.18063e-05
